vehicle_no,date,arrival_time,exit_time
MHIT3384,2024-10-14,2024-10-14 17:20:00,2024-10-15 00:00:00
MHWO2164,2024-10-14,2024-10-14 17:20:00,2024-10-14 23:20:00
MHZQ3181,2024-10-14,2024-10-14 17:20:00,2024-10-14 22:00:00
MHFT0412,2024-10-14,2024-10-14 17:20:00,2024-10-14 23:20:00
MHSB6148,2024-10-14,2024-10-14 17:20:00,2024-10-15 00:00:00
MHJH0557,2024-10-14,2024-10-14 17:20:00,2024-10-15 00:00:00
MHHN4114,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:20:00
MHBP0751,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:40:00
MHRY7969,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:00:00
MHLS1698,2024-10-14,2024-10-14 17:40:00,2024-10-14 22:40:00
MHRX1703,2024-10-14,2024-10-14 17:40:00,2024-10-15 00:00:00
MHLG9742,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:00:00
MHYL8592,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:20:00
MHXR6555,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:00:00
MHQI8404,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:40:00
MHGW9996,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:20:00
MHDK7079,2024-10-14,2024-10-14 17:40:00,2024-10-14 22:20:00
MHDL9785,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:20:00
MHNK8110,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:00:00
MHLF0904,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:00:00
MHSK4448,2024-10-14,2024-10-14 17:40:00,2024-10-14 23:00:00
MHYF3454,2024-10-14,2024-10-14 18:00:00,2024-10-15 00:00:00
MHCC7146,2024-10-14,2024-10-14 18:00:00,2024-10-15 00:00:00
MHZM5107,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:40:00
MHYF1615,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:00:00
MHBN9882,2024-10-14,2024-10-14 18:00:00,2024-10-15 00:00:00
MHBK6102,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:20:00
MHSJ2038,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:40:00
MHDY3946,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:00:00
MHEP9842,2024-10-14,,2024-10-14 18:00:00
MHEI2833,2024-10-14,2024-10-14 18:00:00,2024-10-15 00:00:00
MHAF9540,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:00:00
MHTV9904,2024-10-14,2024-10-14 18:00:00,2024-10-15 00:00:00
MHXQ5068,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:40:00
MHOM1281,2024-10-14,2024-10-14 18:00:00,2024-10-14 22:40:00
MHZC8337,2024-10-14,2024-10-14 18:00:00,2024-10-14 22:40:00
MHLR0158,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:20:00
MHNA1114,2024-10-14,2024-10-14 18:00:00,2024-10-14 23:20:00
MHZD3837,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:20:00
MHIO8416,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:00:00
MHQS5440,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:40:00
MHNV2977,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:20:00
MHGN2700,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:40:00
MHYH9215,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:00:00
MHLU1244,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:40:00
MHVI8947,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:40:00
MHNC9632,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:20:00
MHVL3317,2024-10-14,2024-10-14 18:20:00,2024-10-14 23:40:00
MHUW7249,2024-10-14,2024-10-14 18:40:00,2024-10-14 23:20:00
MHSK4866,2024-10-14,2024-10-14 18:40:00,2024-10-15 00:00:00
MHBM2651,2024-10-14,2024-10-14 18:40:00,2024-10-14 23:40:00
MHLC3165,2024-10-14,2024-10-14 18:40:00,2024-10-15 00:00:00
MHOS8687,2024-10-14,2024-10-14 18:40:00,2024-10-15 00:00:00
MHFX4061,2024-10-14,2024-10-14 18:40:00,2024-10-15 00:00:00
MHHK2472,2024-10-14,2024-10-14 18:40:00,2024-10-15 00:00:00
MHFE4694,2024-10-14,2024-10-14 18:40:00,2024-10-14 23:40:00
MHFY3653,2024-10-14,2024-10-14 19:00:00,2024-10-15 00:00:00
MHTQ0072,2024-10-14,2024-10-14 19:00:00,2024-10-14 23:40:00
MHDG6076,2024-10-14,2024-10-14 19:00:00,2024-10-15 00:00:00
MHPK5235,2024-10-14,,2024-10-14 20:00:00
MHHV6302,2024-10-14,,2024-10-14 21:40:00
MHCHW619,2024-10-14,,2024-10-14 22:20:00
MHUI5332,2024-10-15,2024-10-15 05:00:00,2024-10-15 12:40:00
MHZF4188,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:20:00
MHCF9889,2024-10-15,2024-10-15 05:00:00,2024-10-15 13:00:00
MHEE3745,2024-10-15,2024-10-15 05:00:00,2024-10-15 10:40:00
MHFZ2376,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:40:00
MHQL5301,2024-10-15,2024-10-15 05:00:00,2024-10-15 13:00:00
MHVX8415,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:40:00
MHKE3679,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:40:00
MHUX8833,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:40:00
MHBJ9425,2024-10-15,2024-10-15 05:00:00,2024-10-15 12:40:00
MHQX4052,2024-10-15,2024-10-15 05:00:00,2024-10-15 12:40:00
MHVL5443,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:40:00
MHIK3696,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:20:00
MHPW4288,2024-10-15,2024-10-15 05:00:00,2024-10-15 10:40:00
MHJI8759,2024-10-15,2024-10-15 05:00:00,2024-10-15 11:00:00
MHZV8224,2024-10-15,2024-10-15 05:00:00,2024-10-15 10:20:00
MHPH6634,2024-10-15,2024-10-15 05:00:00,2024-10-15 13:00:00
MHWZ6290,2024-10-15,2024-10-15 05:00:00,2024-10-15 12:20:00
MHHI3699,2024-10-15,2024-10-15 05:00:00,2024-10-15 12:00:00
MHCS8756,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:40:00
MHBB7950,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:40:00
MHLL5202,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHAH4436,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:40:00
MHZE1397,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHLJ6082,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHWT1570,2024-10-15,2024-10-15 05:20:00,2024-10-15 13:20:00
MHFZ6530,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHQY6583,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHXM4146,2024-10-15,2024-10-15 05:20:00,2024-10-15 12:20:00
MHYV2335,2024-10-15,2024-10-15 05:20:00,2024-10-15 13:00:00
MHTL3336,2024-10-15,2024-10-15 05:20:00,2024-10-15 13:20:00
MHOZ2973,2024-10-15,2024-10-15 05:20:00,2024-10-15 13:20:00
MHOG4731,2024-10-15,2024-10-15 05:20:00,2024-10-15 10:40:00
MHRO8597,2024-10-15,2024-10-15 05:20:00,2024-10-15 12:20:00
MHSV1368,2024-10-15,2024-10-15 05:20:00,2024-10-15 12:00:00
MHPY9661,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHQD9374,2024-10-15,2024-10-15 05:20:00,2024-10-15 12:00:00
MHHU2451,2024-10-15,2024-10-15 05:20:00,2024-10-15 13:20:00
MHUC3958,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:00:00
MHZG2152,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:40:00
MHRD8207,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHVQ9606,2024-10-15,2024-10-15 05:20:00,2024-10-15 11:20:00
MHLM4746,2024-10-15,2024-10-15 05:20:00,2024-10-15 13:00:00
MHOM6127,2024-10-15,2024-10-15 05:40:00,
MHXG0542,2024-10-15,2024-10-15 05:40:00,2024-10-15 12:20:00
MHYQ4529,2024-10-15,2024-10-15 05:40:00,2024-10-15 12:00:00
MHPI5248,2024-10-15,2024-10-15 05:40:00,2024-10-15 11:20:00
MHQB8253,2024-10-15,2024-10-15 05:40:00,2024-10-15 11:20:00
MHHA1146,2024-10-15,2024-10-15 05:40:00,2024-10-15 13:20:00
MHKM0968,2024-10-15,2024-10-15 05:40:00,2024-10-15 13:20:00
MHPV0916,2024-10-15,2024-10-15 05:40:00,2024-10-15 13:20:00
MHME6608,2024-10-15,2024-10-15 05:40:00,2024-10-15 11:40:00
MHIK1629,2024-10-15,2024-10-15 05:40:00,2024-10-15 12:00:00
MHCE1057,2024-10-15,2024-10-15 05:40:00,2024-10-15 12:40:00
MHIS8631,2024-10-15,2024-10-15 05:40:00,2024-10-15 12:40:00
MHFM0442,2024-10-15,2024-10-15 05:40:00,2024-10-15 13:20:00
MHET3397,2024-10-15,2024-10-15 05:40:00,2024-10-15 13:40:00
MHOV7412,2024-10-15,2024-10-15 05:40:00,2024-10-15 13:20:00
MHQA6972,2024-10-15,2024-10-15 05:40:00,2024-10-15 12:40:00
MHDM0223,2024-10-15,2024-10-15 05:40:00,2024-10-15 12:40:00
MHGV4886,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:20:00
MHZC6386,2024-10-15,2024-10-15 06:00:00,
MHPE4179,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:40:00
MHLH7627,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:40:00
MHGB7529,2024-10-15,2024-10-15 06:00:00,2024-10-15 12:40:00
MHCX6936,2024-10-15,2024-10-15 06:00:00,2024-10-15 12:00:00
MHQC3132,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:40:00
MHIC0795,2024-10-15,2024-10-15 06:00:00,2024-10-15 12:40:00
MHTX3533,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:20:00
MHYF6736,2024-10-15,2024-10-15 06:00:00,2024-10-15 11:40:00
MHJV8892,2024-10-15,2024-10-15 06:00:00,2024-10-15 12:40:00
MHVP1977,2024-10-15,2024-10-15 06:00:00,2024-10-15 11:20:00
MHMF2439,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:00:00
MHZY5436,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:00:00
MHQK2663,2024-10-15,2024-10-15 06:00:00,2024-10-15 12:40:00
MHCQ5129,2024-10-15,2024-10-15 06:00:00,2024-10-15 13:20:00
MHII6696,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:00:00
MHSE2723,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:00:00
MHSA9438,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:40:00
MHWX2412,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:00:00
MHKD4871,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:00:00
MHRI7969,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:40:00
MHSB1052,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:20:00
MHUF7350,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:40:00
MHGU3697,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:00:00
MHZH9958,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:40:00
MHXN5845,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:40:00
MHES9037,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:00:00
MHNR9318,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:40:00
MHOF1933,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:20:00
MHYP3885,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:40:00
MHYU3105,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:00:00
MHRC7434,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:00:00
MHUZ0578,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:40:00
MHRY1410,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:40:00
MHIM7960,2024-10-15,2024-10-15 06:20:00,2024-10-15 12:20:00
MHVH0598,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:20:00
MHET5022,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:40:00
MHRT8053,2024-10-15,2024-10-15 06:20:00,2024-10-15 13:20:00
MHEG9526,2024-10-15,2024-10-15 06:40:00,2024-10-15 14:00:00
MHRU1847,2024-10-15,2024-10-15 06:40:00,2024-10-15 13:40:00
MHSQ5146,2024-10-15,2024-10-15 06:40:00,2024-10-15 13:00:00
MHUL2224,2024-10-15,2024-10-15 06:40:00,2024-10-15 14:40:00
MHKD8684,2024-10-15,2024-10-15 06:40:00,2024-10-15 13:00:00
MHKB8249,2024-10-15,2024-10-15 06:40:00,2024-10-15 12:40:00
MHMW9038,2024-10-15,2024-10-15 06:40:00,2024-10-15 14:20:00
MHRY2925,2024-10-15,2024-10-15 06:40:00,2024-10-15 12:20:00
MHLR4913,2024-10-15,2024-10-15 06:40:00,2024-10-15 12:20:00
MHDH9625,2024-10-15,2024-10-15 06:40:00,2024-10-15 13:00:00
MHNX9990,2024-10-15,2024-10-15 06:40:00,2024-10-15 12:20:00
MHVW0585,2024-10-15,2024-10-15 06:40:00,2024-10-15 14:20:00
MHTI6910,2024-10-15,2024-10-15 06:40:00,2024-10-15 12:20:00
MHXA1446,2024-10-15,2024-10-15 06:40:00,2024-10-15 13:40:00
MHCI7891,2024-10-15,2024-10-15 06:40:00,2024-10-15 13:20:00
MHLO9899,2024-10-15,2024-10-15 06:40:00,2024-10-15 13:40:00
MHPB3891,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:20:00
MHCA1942,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:20:00
MHOW8521,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:20:00
MHBI5650,2024-10-15,2024-10-15 07:00:00,2024-10-15 13:20:00
MHEU8669,2024-10-15,2024-10-15 07:00:00,2024-10-15 15:00:00
MHIB3520,2024-10-15,2024-10-15 07:00:00,2024-10-15 12:40:00
MHMA6144,2024-10-15,2024-10-15 07:00:00,2024-10-15 13:00:00
MHOC7374,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:00:00
MHTR2380,2024-10-15,2024-10-15 07:00:00,2024-10-15 15:00:00
MHQD3330,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:00:00
MHVT3063,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:20:00
MHWR6386,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:00:00
MHGK7860,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:00:00
MHKH4175,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:20:00
MHLW1171,2024-10-15,2024-10-15 07:00:00,2024-10-15 13:00:00
MHXH6628,2024-10-15,2024-10-15 07:00:00,2024-10-15 13:40:00
MHXG2697,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:40:00
MHYA9846,2024-10-15,2024-10-15 07:00:00,2024-10-15 15:00:00
MHXQ9253,2024-10-15,2024-10-15 07:00:00,2024-10-15 13:40:00
MHZT3556,2024-10-15,2024-10-15 07:00:00,2024-10-15 12:20:00
MHBN4387,2024-10-15,2024-10-15 07:00:00,2024-10-15 14:00:00
MHND3903,2024-10-15,2024-10-15 07:00:00,2024-10-15 12:40:00
MHIM2658,2024-10-15,2024-10-15 07:00:00,2024-10-15 12:40:00
MHYM2323,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:00:00
MHZS4846,2024-10-15,2024-10-15 07:20:00,2024-10-15 14:40:00
MHQF0341,2024-10-15,2024-10-15 07:20:00,2024-10-15 13:20:00
MHNT3183,2024-10-15,2024-10-15 07:20:00,2024-10-15 14:40:00
MHBU0277,2024-10-15,2024-10-15 07:20:00,
MHGE9491,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:20:00
MHOM1853,2024-10-15,2024-10-15 07:20:00,2024-10-15 14:20:00
MHHG5082,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:20:00
MHHH2869,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:20:00
MHPB6122,2024-10-15,2024-10-15 07:20:00,2024-10-15 13:20:00
MHPT4943,2024-10-15,2024-10-15 07:20:00,2024-10-15 13:00:00
MHCP2010,2024-10-15,2024-10-15 07:20:00,2024-10-15 13:00:00
MHIJ2037,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:00:00
MHBX6903,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:20:00
MHLC7519,2024-10-15,2024-10-15 07:20:00,2024-10-15 13:00:00
MHUS6591,2024-10-15,2024-10-15 07:20:00,2024-10-15 14:40:00
MHFK3889,2024-10-15,2024-10-15 07:20:00,2024-10-15 14:20:00
MHCZ3031,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:20:00
MHAY2700,2024-10-15,2024-10-15 07:20:00,2024-10-15 12:40:00
MHSG1639,2024-10-15,2024-10-15 07:20:00,2024-10-15 13:20:00
MHAE2099,2024-10-15,2024-10-15 07:20:00,2024-10-15 15:00:00
MHXB6211,2024-10-15,2024-10-15 07:20:00,2024-10-15 14:00:00
MHWN5060,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:40:00
MHYP0646,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:20:00
MHLY9745,2024-10-15,2024-10-15 07:40:00,2024-10-15 14:40:00
MHBE7482,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:00:00
MHHM5423,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:20:00
MHHL1714,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:20:00
MHPA3202,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:20:00
MHCY4428,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:20:00
MHWX3312,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:20:00
MHWF1618,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:20:00
MHDT4987,2024-10-15,2024-10-15 07:40:00,2024-10-15 14:40:00
MHJY0094,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:40:00
MHFG3717,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:00:00
MHVX6375,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:20:00
MHSY8682,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:40:00
MHKL5600,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:00:00
MHPD7735,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:40:00
MHIY1647,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:40:00
MHSP3449,2024-10-15,2024-10-15 07:40:00,2024-10-15 14:00:00
MHFQ8441,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:40:00
MHEF1547,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:20:00
MHQU9090,2024-10-15,2024-10-15 07:40:00,2024-10-15 13:40:00
MHPM5951,2024-10-15,2024-10-15 07:40:00,2024-10-15 15:20:00
MHHA2158,2024-10-15,2024-10-15 08:00:00,2024-10-15 14:40:00
MHXT2821,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:20:00
MHKD6347,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:00:00
MHSK3341,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:20:00
MHAQ7409,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:40:00
MHEU0908,2024-10-15,2024-10-15 08:00:00,2024-10-15 13:20:00
MHYY0897,2024-10-15,2024-10-15 08:00:00,2024-10-15 16:00:00
MHXA1566,2024-10-15,2024-10-15 08:00:00,2024-10-15 14:20:00
MHVM8376,2024-10-15,2024-10-15 08:00:00,2024-10-15 14:40:00
MHZD8761,2024-10-15,2024-10-15 08:00:00,2024-10-15 16:00:00
MHXX0734,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:00:00
MHLO6551,2024-10-15,2024-10-15 08:00:00,2024-10-15 14:40:00
MHSB5962,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:20:00
MHTW3472,2024-10-15,2024-10-15 08:00:00,2024-10-15 13:40:00
MHGT1478,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:20:00
MHBO2534,2024-10-15,2024-10-15 08:00:00,2024-10-15 14:40:00
MHKD8466,2024-10-15,2024-10-15 08:00:00,2024-10-15 13:20:00
MHSJ1487,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:20:00
MHMU8320,2024-10-15,2024-10-15 08:00:00,2024-10-15 13:40:00
MHKE4310,2024-10-15,2024-10-15 08:00:00,2024-10-15 14:00:00
MHIZ9399,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:20:00
MHYD8867,2024-10-15,2024-10-15 08:00:00,2024-10-15 15:00:00
MHDZ3809,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:40:00
MHRE5962,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHTC3084,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:00:00
MHED1093,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHFT9489,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:00:00
MHAY1891,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:40:00
MHZU5101,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:00:00
MHRN6749,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHBO7590,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:00:00
MHXG6850,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:00:00
MHFX5702,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:00:00
MHYF8645,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:40:00
MHUH2818,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHUW3843,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:20:00
MHDG3516,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:20:00
MHQW1865,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:00:00
MHTB4736,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:00:00
MHDJ8457,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:20:00
MHJG7805,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:20:00
MHMV9300,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:00:00
MHKN9684,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:20:00
MHIT9874,2024-10-15,2024-10-15 08:20:00,2024-10-15 13:40:00
MHHH6860,2024-10-15,2024-10-15 08:20:00,
MHCF7596,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHAZ5656,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:00:00
MHQR6433,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:20:00
MHAJ5262,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:00:00
MHXI0836,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHGU6076,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHIL7667,2024-10-15,2024-10-15 08:20:00,2024-10-15 16:20:00
MHHP3450,2024-10-15,2024-10-15 08:20:00,2024-10-15 13:40:00
MHGJ6434,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:40:00
MHXK9232,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:00:00
MHWK5112,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:20:00
MHZQ6104,2024-10-15,2024-10-15 08:20:00,2024-10-15 15:00:00
MHLX5279,2024-10-15,2024-10-15 08:20:00,2024-10-15 14:00:00
MHPF9503,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:40:00
MHBX1054,2024-10-15,2024-10-15 08:40:00,2024-10-15 14:20:00
MHFM6601,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:40:00
MHWU2522,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:40:00
MHJU0775,2024-10-15,2024-10-15 08:40:00,2024-10-15 14:40:00
MHAD9679,2024-10-15,2024-10-15 08:40:00,2024-10-15 14:40:00
MHQV9427,2024-10-15,2024-10-15 08:40:00,2024-10-15 14:40:00
MHEL2119,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:20:00
MHEA6351,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:20:00
MHKA6344,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:00:00
MHWY2374,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:40:00
MHMQ9933,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:00:00
MHYL0308,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:00:00
MHDQ2475,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:40:00
MHWB7756,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:00:00
MHOY8877,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:40:00
MHRA7845,2024-10-15,2024-10-15 08:40:00,2024-10-15 16:00:00
MHEF3473,2024-10-15,2024-10-15 08:40:00,
MHEY6524,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:00:00
MHTQ1882,2024-10-15,2024-10-15 08:40:00,2024-10-15 14:00:00
MHPA0926,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:00:00
MHGJ4751,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:00:00
MHWY8990,2024-10-15,2024-10-15 08:40:00,2024-10-15 15:20:00
MHYU9733,2024-10-15,2024-10-15 09:00:00,2024-10-15 15:00:00
MHIS1761,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:40:00
MHXZ2848,2024-10-15,2024-10-15 09:00:00,2024-10-15 15:40:00
MHYA9615,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:00:00
MHOR5561,2024-10-15,2024-10-15 09:00:00,2024-10-15 15:40:00
MHEH2032,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:40:00
MHXC4245,2024-10-15,2024-10-15 09:00:00,2024-10-15 14:40:00
MHFM0649,2024-10-15,2024-10-15 09:00:00,2024-10-15 15:40:00
MHSQ0326,2024-10-15,2024-10-15 09:00:00,2024-10-15 17:00:00
MHBB3968,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:20:00
MHJO9843,2024-10-15,2024-10-15 09:00:00,2024-10-15 17:00:00
MHKJ6536,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:20:00
MHOG3282,2024-10-15,2024-10-15 09:00:00,2024-10-15 17:00:00
MHRU9308,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:00:00
MHII3184,2024-10-15,2024-10-15 09:00:00,2024-10-15 17:00:00
MHFP0949,2024-10-15,2024-10-15 09:00:00,2024-10-15 15:20:00
MHFU1887,2024-10-15,2024-10-15 09:00:00,2024-10-15 15:40:00
MHJJ5198,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:00:00
MHNR3599,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:40:00
MHVF9374,2024-10-15,2024-10-15 09:00:00,2024-10-15 15:00:00
MHDT6080,2024-10-15,2024-10-15 09:00:00,2024-10-15 16:20:00
MHCA6555,2024-10-15,2024-10-15 09:00:00,2024-10-15 14:40:00
MHRJ3987,2024-10-15,2024-10-15 09:20:00,2024-10-15 16:40:00
MHUD8499,2024-10-15,2024-10-15 09:20:00,2024-10-15 15:00:00
MHER2447,2024-10-15,2024-10-15 09:20:00,2024-10-15 15:20:00
